ID,pipeline_label,pipeline_score,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,overall_roberta_score,roberta_label,productAsin,country,date,isVerified,ratingScore,reviewTitle,reviewDescription,reviewUrl,reviewedIn,variant,variantAsin
1482,NEGATIVE,0.9997811913490295,0.744,0.256,0.0,-0.4404,0.27877328,0.6412114,0.080015294,0.6412114,Neutral,B0BDK8LKPJ,India,07-08-2023,True,1,Not in properly working,Defective item,https://www.amazon.in/gp/customer-reviews/R2POVHKQTONWXM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ6N5D6,Reviewed in India on 7 August 2023,Colour: MidnightSize: 256 GB,B0BDJ6N5D6
1483,NEGATIVE,0.9281512498855591,0.0,0.815,0.185,0.8641,0.084353276,0.38644493,0.52920175,0.52920175,Positive,B0BDK8LKPJ,India,23-12-2022,False,2,Same as 13,Bought 2 phones together one Iphone 14 and Samsung S22 in term of spec and durability definitely Samsung won this time. Comparing battery we can say apple does the best job in this series but in term of price its not that much worthful. Could be better designed for such range price.,https://www.amazon.in/gp/customer-reviews/R5VCNBB3VJUNX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ6N5D6,Reviewed in India on 23 December 2022,Colour: MidnightSize: 256 GB,B0BDJ6N5D6
1484,POSITIVE,0.9997518658638,0.0,0.748,0.252,0.5719,0.0022719544,0.027069787,0.97065824,0.97065824,Positive,B0BDK8LKPJ,India,24-01-2023,True,5,Superhero,This is one of the all rounder excellent quality smartphone I would say.,https://www.amazon.in/gp/customer-reviews/R1UEMXF1T0WWMK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ6N5D6,Reviewed in India on 24 January 2023,Colour: MidnightSize: 256 GB,B0BDJ6N5D6
1485,POSITIVE,0.9989833235740662,0.0,0.762,0.238,0.3612,0.0075199436,0.16737838,0.8251017,0.8251017,Positive,B0BDK8LKPJ,India,12-12-2022,True,5,Old habits go down with this,"Life changer, thatâ€™s a quality and makes u fit in society",https://www.amazon.in/gp/customer-reviews/R1DN92BPVUFGVB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ6N5D6,Reviewed in India on 12 December 2022,Colour: MidnightSize: 256 GB,B0BDJ6N5D6
1486,POSITIVE,0.9992765784263611,0.0,0.554,0.446,0.976,0.0017455415,0.011956167,0.98629826,0.98629826,Positive,B0BDK8LKPJ,India,30-04-2023,True,5,Worth Buy,"Nothing much to say anything about the Brand, but the Purple Color is beautiful on I-Phone 14. Product came so safely with a secure package. Genuine Product and definitely would recommend to buy it from Amazon.",https://www.amazon.in/gp/customer-reviews/R3KM68DITAETSA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 30 April 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1487,POSITIVE,0.9945356845855713,0.0,0.709,0.291,0.6249,0.0065273293,0.109068416,0.88440424,0.88440424,Positive,B0BDK8LKPJ,India,29-04-2023,True,4,Cinematic video Mode is Awesome ðŸ‘,Photos Pickup Real Clours.But In Video Cinematic Mode is Awesome ðŸ’¯,https://www.amazon.in/gp/customer-reviews/R1FZJYFXXRY9PJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 29 April 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1488,POSITIVE,0.9997760653495789,0.0,0.488,0.512,0.6369,0.010120097,0.15293092,0.83694893,0.83694893,Positive,B0BDK8LKPJ,India,03-09-2023,True,5,Design,Screen is best in industry,https://www.amazon.in/gp/customer-reviews/R24YGVE9FNSX80/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 3 September 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1489,POSITIVE,0.9996973276138306,0.0,0.441,0.559,0.8225,0.0018397573,0.012399428,0.98576087,0.98576087,Positive,B0BDK8LKPJ,India,20-04-2023,True,4,Nice Product,Amazing phone with amazing camera* must buy one,https://www.amazon.in/gp/customer-reviews/RDVEDT9Z6D7FB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 20 April 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1490,POSITIVE,0.9998705387115479,0.0,0.408,0.592,0.4404,0.0030662967,0.040263567,0.9566701,0.9566701,Positive,B0BDK8LKPJ,India,27-08-2023,True,5,Worth for ðŸ’° money,Overall a good experience.,https://www.amazon.in/gp/customer-reviews/R3QCHH5NGDMLBX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 27 August 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1491,POSITIVE,0.999845027923584,0.0,0.549,0.451,0.6249,0.0037591462,0.108864814,0.88737607,0.88737607,Positive,B0BDK8LKPJ,India,27-08-2023,True,5,Genuine product,Genuine product with great exchange price,https://www.amazon.in/gp/customer-reviews/R64G0E6UEWN90/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 27 August 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1492,POSITIVE,0.9998434782028198,0.0,0.0,1.0,0.5719,0.168246,0.48015866,0.35159534,0.48015866,Neutral,B0BDK8LKPJ,India,15-10-2023,True,5,Excellent,Excellent,https://www.amazon.in/gp/customer-reviews/RX1GPIYKVOCB1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 15 October 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1493,NEGATIVE,0.5296382308006287,0.0,0.853,0.147,0.7615,0.004508592,0.060888767,0.9346026,0.9346026,Positive,B0BDK8LKPJ,India,23-12-2022,True,5,Great Upgrade,I was using an XR earlier and the upgrade for me personally is great. But u can go for the 13 if ur on a budget which is available at almost 10k less and has similar features and honestly u cant tell them apart.,https://www.amazon.in/gp/customer-reviews/R25QCQ7MRVBT9Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 23 December 2022,Colour: PurpleSize: 128 GB,B0BDJ213TX
1494,NEGATIVE,0.9879987239837646,0.0,0.547,0.453,0.7003,0.7043246,0.25358894,0.04208644,0.7043246,Negative,B0BDK8LKPJ,India,29-07-2023,True,5,Good condition mobile phone,"Product is good,  but package quality is not good",https://www.amazon.in/gp/customer-reviews/R2HIRU3LJ6U7OA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 29 July 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1495,NEGATIVE,0.9991409778594971,0.0,1.0,0.0,0.0,0.17127647,0.3895735,0.43915,0.43915,Positive,B0BDK8LKPJ,India,20-05-2023,True,5,Over heating,"It is just 10 days that I have bought a new iphone 14, it is just getting over heated while using.",https://www.amazon.in/gp/customer-reviews/RR3ENMCS5SJIX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDJ213TX,Reviewed in India on 20 May 2023,Colour: PurpleSize: 128 GB,B0BDJ213TX
1496,POSITIVE,0.9994409680366516,0.0,0.654,0.346,0.8126,0.00319127,0.014028458,0.98278034,0.98278034,Positive,B0BDK8LKPJ,India,24-07-2023,True,5,Perfect condition and original!,The phone is just perfect and the delivery came before time . The packaging was perfect too .,https://www.amazon.in/gp/customer-reviews/R2BDAYSHREO6QC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 24 July 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1497,NEGATIVE,0.9716463685035706,0.0,1.0,0.0,0.0,0.35543865,0.45973647,0.18482493,0.45973647,Neutral,B0BDK8LKPJ,India,24-08-2023,True,5,best,dood,https://www.amazon.in/gp/customer-reviews/RVHLJY0IZJ3IE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 24 August 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1498,NEGATIVE,0.9583266377449036,0.0,1.0,0.0,0.0,0.22023277,0.70824826,0.07151894,0.70824826,Neutral,B0BDK8LKPJ,India,07-08-2023,True,5,Good phone,Cheez to badhiya hai but mehenga hai,https://www.amazon.in/gp/customer-reviews/R1DZ82Z79LSQQH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 7 August 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1499,POSITIVE,0.9998552799224854,0.0,0.0,1.0,0.4215,0.066038184,0.35445273,0.5795091,0.5795091,Positive,B0BDK8LKPJ,India,25-09-2023,True,5,Nice,Nice,https://www.amazon.in/gp/customer-reviews/R1D7TRFEL5Q8KD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 25 September 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1500,POSITIVE,0.9998656511306763,0.0,0.0,1.0,0.6249,0.029187584,0.2890834,0.6817291,0.6817291,Positive,B0BDK8LKPJ,India,07-08-2023,True,5,goods,superb,https://www.amazon.in/gp/customer-reviews/R2B7NAJYMYP6VM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 7 August 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1501,POSITIVE,0.9998773336410522,0.0,0.426,0.574,0.659,0.0012908464,0.013219313,0.98548985,0.98548985,Positive,B0BDK8LKPJ,India,14-06-2023,True,5,Really good one,Colour was nice and Really cool,https://www.amazon.in/gp/customer-reviews/R2585CGL7LKS1G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 14 June 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1502,POSITIVE,0.9998161196708679,0.0,0.0,1.0,0.4404,0.060793478,0.32942784,0.60977864,0.60977864,Positive,B0BDK8LKPJ,India,27-06-2023,True,5,Good,Good,https://www.amazon.in/gp/customer-reviews/R1QM04XVL3KWYV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 27 June 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1503,POSITIVE,0.9998352527618408,0.0,0.286,0.714,0.3612,0.0064726705,0.14155704,0.8519703,0.8519703,Positive,B0BDK8LKPJ,India,17-06-2023,True,5,Decent quality,Thank you,https://www.amazon.in/gp/customer-reviews/R3PTFDWGT1QRV1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 17 June 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1505,POSITIVE,0.9998520612716675,0.0,0.238,0.762,0.4927,0.0052738166,0.042851776,0.9518744,0.9518744,Positive,B0BDK8LKPJ,India,15-04-2023,True,5,Excellent,Very good,https://www.amazon.in/gp/customer-reviews/R2VFJ5TK7FEFGB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 15 April 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1506,NEGATIVE,0.9996978044509888,0.179,0.821,0.0,-0.3412,0.9130897,0.077886,0.009024303,0.9130897,Negative,B0BDK8LKPJ,India,02-05-2023,True,1,Not upto iphone standards,"the phone heats up abnormally, not a good sign for a brand new phone.",https://www.amazon.in/gp/customer-reviews/R3UUNMIWV2QA7S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 2 May 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1507,NEGATIVE,0.9952633380889893,0.275,0.725,0.0,-0.1326,0.6886376,0.2910349,0.020327425,0.6886376,Negative,B0BDK8LKPJ,India,30-07-2023,True,1,Do not buy,Do not buy from Amazon,https://www.amazon.in/gp/customer-reviews/R15FQN0J6OX5RY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 30 July 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1508,POSITIVE,0.6733866930007935,0.0,1.0,0.0,0.0,0.7383799,0.23605989,0.025560167,0.7383799,Negative,B0BDK8LKPJ,India,24-06-2023,False,2,Not made in India,Its just packed in india and still its made in china product .. i wont buy it .. apple is just trying to bluff by just packing it in india!,https://www.amazon.in/gp/customer-reviews/R2P8PENU6ABN5Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 24 June 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1509,NEGATIVE,0.9790107011795044,0.0,0.876,0.124,0.34,0.11251468,0.8512564,0.036228914,0.8512564,Neutral,B0BDK8LKPJ,India,12-12-2023,False,1,Exchange value is unexpected low,Exchange value is farji thak h sabhi 34000 ka phone 10 mahine age inki rate 7700 laga rahe h thag h,https://www.amazon.in/gp/customer-reviews/R1R7699W39XO6E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 12 December 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1510,NEGATIVE,0.9996640682220459,0.127,0.873,0.0,-0.3252,0.9418008,0.05366884,0.004530335,0.9418008,Negative,B0BDK8LKPJ,India,23-08-2023,False,1,Not satisfied with the overall product,"Not satisfied with the overall product, performance issues, need immediate refund so that i can purchase another iphone . .",https://www.amazon.in/gp/customer-reviews/R299NXB1XB0OIN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 23 August 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1511,NEGATIVE,0.9996721744537354,0.182,0.704,0.113,-0.1935,0.8789313,0.10946721,0.01160151,0.8789313,Negative,B0BDK8LKPJ,India,20-03-2023,False,1,Not worth,"Not happy about the product design, features and specification. Have better products available at this price range. Not worth to buy.",https://www.amazon.in/gp/customer-reviews/R3JG9D34PH67OW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 20 March 2023,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1512,NEGATIVE,0.6198000311851501,0.0,0.906,0.094,0.4404,0.0494318,0.4163024,0.5342658,0.5342658,Positive,B0BDK8LKPJ,India,10-04-2024,True,1,Worst phone don't buy guys,In thus price range better to go for samsung s24 or ultra apple is remaking the same iphone Xr for years with some changes that's it its a loot businesss,https://www.amazon.in/gp/customer-reviews/R26MMV92R7YN7K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BXQ2V3NJ,Reviewed in India on 10 April 2024,Colour: YellowSize: 128 GB,B0BXQ2V3NJ
1513,NEGATIVE,0.999749481678009,0.152,0.661,0.187,0.0482,0.9425217,0.051843725,0.005634643,0.9425217,Negative,B0BDK8LKPJ,India,24-04-2023,True,3,Product is genuine but packaging is not up to the mark.,"Packaging is not good, I see it has been damaged on the corner. Amazon needs to be more careful while delivering expensive products. Hope it will not happen again.",https://www.amazon.in/gp/customer-reviews/R3FAXA5TIQJET4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 24 April 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1514,NEGATIVE,0.9997889399528503,0.297,0.55,0.153,-0.7763,0.9742955,0.023150988,0.002553533,0.9742955,Negative,B0BDK8LKPJ,India,30-05-2024,True,1,Worst sound quality i have ever used,"The bottom speaker sound quality is very bad and service refuse to accept it.  Amazon refused to replace it. Totall waste of money, i recommended not to buy iphone online!!!",https://www.amazon.in/gp/customer-reviews/RA52IPQJJRKS9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 30 May 2024,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1515,NEGATIVE,0.9996700286865234,0.171,0.776,0.054,-0.8113,0.8700519,0.11045788,0.019490262,0.8700519,Negative,B0BDK8LKPJ,India,03-07-2023,True,1,Defective camera sensor in iPhone 14,"See how the video is shaking while recording! Defective iPhone delivered just 2 days ago, and after asking for replacement, Amazon guys are saying that itâ€™s not their responsibility, better visit a service centre! Now my last resort is left towards consumer forum! Severe harassment!!!A piece of advice must be adhered:Never ever buy expensive product on Amazon!",https://www.amazon.in/gp/customer-reviews/R3I9DCHFKBK0WR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 3 July 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1516,NEGATIVE,0.9961451292037964,0.0,1.0,0.0,0.0,0.6967267,0.28887162,0.01440175,0.6967267,Negative,B0BDK8LKPJ,India,22-03-2024,True,1,Not valuable for money,Gets hanged in 3 months only what is this APPLE,https://www.amazon.in/gp/customer-reviews/RFYMWA8LCZ0WY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 22 March 2024,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1517,NEGATIVE,0.9944930076599121,0.06,0.862,0.078,-0.0516,0.17895749,0.3597177,0.46132487,0.46132487,Positive,B0BDK8LKPJ,India,26-10-2023,True,1,heating problem,"This phone, i phone 14 is performing well, except some features.During calling it became very hot within 10 minutes. Purchased on 21st, applied for replacement on 26th ( last date is 28th), but Amazon refused to replace and wrote the product is out of stock.",https://www.amazon.in/gp/customer-reviews/RPP6TM3X80703/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 26 October 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1518,NEGATIVE,0.9977573752403259,0.105,0.895,0.0,-0.469,0.890389,0.10430707,0.005303821,0.890389,Negative,B0BDK8LKPJ,India,07-12-2023,True,1,Cheating with customer their replacement policy is fake,Last week buy iphone the camera was not working when request for replacement they completely denied and redirect to apple store but why you mentioned 7days replacement???????,https://www.amazon.in/gp/customer-reviews/R23YB8VUJ4YVD7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 7 December 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1519,NEGATIVE,0.9997621178627014,0.244,0.547,0.21,-0.5697,0.9548654,0.040226903,0.0049076867,0.9548654,Negative,B0BDK8LKPJ,India,11-10-2023,True,1,Quality,I bought it on 27 th may from oct 2 charger was not working . I complained to customer care really very worst customer care I have seen not even listening to the problem .really worst experience in Amazon,https://www.amazon.in/gp/customer-reviews/R2QGSG1V6K04V9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 11 October 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1520,NEGATIVE,0.9996547698974609,0.093,0.782,0.125,0.0041,0.9406237,0.052225452,0.007150788,0.9406237,Negative,B0BDK8LKPJ,India,15-05-2023,True,1,Display flickering,"The display started flickering after just one day of purchasing. On top of that, Amazon is not accepting the return/ replacement request, instead it's asking for different kind of letter which you have to get from the Apple service center. I'm having a very bad experience. I'll highly recommend not to buy any Apple product from Amazon.",https://www.amazon.in/gp/customer-reviews/R4BH8Y3BP1O96/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 15 May 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1522,POSITIVE,0.9962776303291321,0.07,0.93,0.0,-0.3587,0.5475369,0.30279392,0.14966917,0.5475369,Negative,B0BDK8LKPJ,India,16-06-2023,True,1,Delivery Experience very unsafe,"I am really disappointed ðŸ™ about the delivery experience! But the product (Iphone 14) , so far so good.I have raised my concern about delivery with the CS team but have yet to receive the update",https://www.amazon.in/gp/customer-reviews/R2B0VQL03YCAFC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDHX8Z63,Reviewed in India on 16 June 2023,Colour: MidnightSize: 128 GB,B0BDHX8Z63
1523,NEGATIVE,0.9916782379150391,0.028,0.743,0.229,0.9531,0.17554002,0.3154531,0.50900686,0.50900686,Positive,B0BN72MLT2,United States,22-03-2024,True,3,I phone was locked,The I phone look like New. And seam to function like new.On the other hand Verizon had tould me most IPhones sold on Amazon can not be unlocked. The I-14 phone was locked and could Not be unlocked. It took around 13 days to receive the full refund.  It seams like Verizon has problems with Amazon regarding the selling of refurbished iPhones.The phone was in excellent shape. Communication with the seller was great just a bit slow.. and I did receive a full refund.,https://www.amazon.com/gp/customer-reviews/RI3M64S6G9NHL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN6ZKHB9,"Reviewed in the United States on March 22, 2024",Service Provider: VerizonColor: MidnightSize: 128GB,B0BN6ZKHB9
1524,NEGATIVE,0.996920108795166,0.05,0.929,0.021,-0.4588,0.8545075,0.13246444,0.013028043,0.8545075,Negative,B0BN72MLT2,United States,23-06-2024,True,2,"NOT unlocked, phone is in great condition","This phone, despite saying it is for Verizon was NOT unlocked. Still trying to troubleshoot but rather upset. They also list size as 6.7” but it was 6.1” so I already had to return and purchase a different screen protector and case for the phone. Just be aware that the eSIM may not be compatible for Verizon despite the listing saying in multiple places it is unlocked.",https://www.amazon.com/gp/customer-reviews/R15USMGVCEXS1S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN6ZKHB9,"Reviewed in the United States on June 23, 2024",Service Provider: VerizonColor: MidnightSize: 128GB,B0BN6ZKHB9
1525,NEGATIVE,0.9995520710945129,0.088,0.878,0.034,-0.8904,0.8925877,0.09747595,0.009936408,0.8925877,Negative,B0BN72MLT2,United States,11-07-2024,True,1,Defective,"The phone was bought in December 2023 for my son for Xmas, we activated it in January and had problems with it not long after that.We went through our cellular service, thinking it was the issue, as it was saying “No SIMS card” and my son was unable to call or use the phone. Verizon would reset the phone and it would work for a little bit and then the same problem would happen again and again.After multiple calls and working with Verizon, they came to the conclusion that the phone was defective in general, which by the time this was decided, it was after the time of the return  window.I had reached out to the seller and I explained the whole situation to them and got no where, they would not even offer a replacement.I contacted Amazon customer service, they had reached out to the seller and got no where.So now I’m paying in a phone thru my Amazon card that now no longer works at all.DO NOT BUY from here!!!",https://www.amazon.com/gp/customer-reviews/R1FNOUI3WBD5MA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN6ZKHB9,"Reviewed in the United States on July 11, 2024",Service Provider: VerizonColor: MidnightSize: 128GB,B0BN6ZKHB9
1526,NEGATIVE,0.9995195865631104,0.136,0.819,0.045,-0.5719,0.68043774,0.25541434,0.06414795,0.68043774,Negative,B0BN72MLT2,United States,27-11-2023,True,3,Buyer beware phone wasn’t paid off by previous owner,The phone worked fine as a mini tablet.  I went to activate on my phone plan and was shocked to learn that the phone wasn’t paid off by previous owner so it’s not usable as a phone.  Wasted time.,https://www.amazon.com/gp/customer-reviews/R2OUZUZBQY43MY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN6ZKHB9,"Reviewed in the United States on November 27, 2023",Service Provider: VerizonColor: MidnightSize: 128GB,B0BN6ZKHB9
